Lat;Lon;LOS_ASC
-7.94792;112.64208;0.6432
-7.94792;112.64125;0.7096
-7.94708;112.64125;0.7114
-7.94625;112.64125;0.802
-7.94542;112.64125;0.7696
-7.94542;112.64125;0.7522
-7.94458;112.64125;0.8387
-7.94375;112.64125;1.2478
-7.94292;112.64042;0.744
-7.94292;112.64042;0.5913
-7.94208;112.64042;0.459
-7.94125;112.64042;0.6353
-7.94042;112.64042;0.45
-7.94042;112.64042;0.4889
-7.93958;112.63958;0.0101
-7.93875;112.63958;0.7321
-7.93792;112.63958;0.8126
-7.93792;112.63958;0.5417
-7.93708;112.63958;0.6663
-7.93625;112.63958;0.4407
-7.93542;112.63958;0.5854
-7.93542;112.63875;0.4434
-7.93458;112.63875;0.4866
-7.93375;112.63875;0.4176
-7.93375;112.63875;0.5177
-7.93292;112.63875;0.3643
-7.93208;112.63875;0.4041
-7.93125;112.63792;-0.1107
-7.93125;112.63792;0.437
-7.93042;112.63792;0.3749
-7.92958;112.63792;0.3138
-7.92875;112.63792;0.293
-7.92875;112.63792;0.1919
-7.92792;112.63708;0.2574
-7.92708;112.63708;0.4554
-7.92625;112.63708;0.1163
-7.92625;112.63708;0.1228
-7.92542;112.63708;0.0869
-7.92458;112.63708;0.0058
-7.92375;112.63625;0.1268
-7.91708;112.63542;-0.2015
-7.91625;112.63542;-0.2679
-7.91458;112.63458;-0.0271
-7.91375;112.63458;-0.0052
-7.91125;112.63375;-0.0363
-7.91125;112.63375;0.073
-7.91042;112.63375;-0.2868
-7.90958;112.63375;-0.3917
-7.90875;112.63375;0.0097
-7.90875;112.63375;-0.2461
-7.90792;112.63292;-0.1009
-7.90708;112.63292;-0.4895
-7.90625;112.63292;-0.3731
-7.90042;112.63208;-0.1639
-7.89958;112.63208;0.2308
-7.89875;112.63125;0.0576
-7.89875;112.63125;0.0425
-7.89792;112.63125;0.2198
-7.89542;112.63125;-0.0701
-7.89458;112.63125;-0.1153
-7.89375;112.63125;0.0614
-7.89375;112.63042;0.1274
-7.89292;112.63042;0.167
-7.89208;112.63042;-0.2328
-7.86375;112.62625;0.0805
-7.86292;112.62625;-0.0617
-7.86208;112.62625;0.0441
-7.85875;112.62625;0.0681
-7.85792;112.62625;0.5502
-7.85708;112.62625;0.6484
-7.85708;112.62542;0.6176
-7.85625;112.62542;0.7688
-7.85542;112.62542;0.4715
-7.85458;112.62542;0.3823
-7.85458;112.62542;0.3896
-7.85375;112.62542;0.1847
-7.85292;112.62542;0.5707
-7.85208;112.62542;0.545
-7.85208;112.62542;0.3329
-7.85125;112.62542;0.3334
-7.85042;112.62458;0.3811
-8.12042;112.68042;1.9813
-8.11958;112.67958;2.0932
-8.11708;112.67958;2.8654
-8.11625;112.67958;2.7087
-8.11542;112.67958;2.3801
-8.11042;112.67792;1.1543
-8.10958;112.67792;1.6431
-8.10875;112.67792;1.3525
-8.10792;112.67792;1.4798
-8.10792;112.67708;1.4333
-8.09875;112.67542;1.1561
-8.09875;112.67542;1.129
-8.09792;112.67542;0.6806
-8.09708;112.67542;0.9404
-8.09292;112.67458;1.1145
-8.09208;112.67375;1.0702
-8.09125;112.67375;2.2331
-8.08875;112.67375;0.8099
-8.08875;112.67292;0.9561
-8.08792;112.67292;1.0556
-8.08708;112.67292;0.8266
-8.07042;112.66958;1.0675
-8.06958;112.66875;1.0898
-8.06958;112.66875;1.0671
-8.06875;112.66875;0.8089
-8.06792;112.66875;0.8348
-8.06708;112.66875;0.6574
-8.05958;112.66708;1.1689
-8.04625;112.66375;0.6534
-8.04542;112.66375;0.5027
-8.04458;112.66375;0.6683
-8.04458;112.66375;0.3908
-8.04375;112.66375;0.1406
-8.04208;112.66292;0.8093
-8.04208;112.66292;0.7202
-8.04125;112.66292;0.7256
-8.04042;112.66292;0.9083
-8.03958;112.66292;1.2648
-8.03958;112.66292;0.4255
-8.03708;112.66208;0.7966
-8.03708;112.66208;0.662
-8.03625;112.66208;0.4749
-8.03542;112.66208;0.6462
-8.03542;112.66125;-0.0554
-8.01208;112.65792;-0.0318
-8.01208;112.65792;-0.0929
-8.01125;112.65708;-0.0585
-8.01042;112.65708;-0.0329
-8.00958;112.65708;0.0311
-8.00958;112.65708;0.1891
-8.00125;112.65458;1.1475
-8.00042;112.65458;1.2509
-8.00042;112.65458;1.3334
-7.99958;112.65458;1.2151
-7.99875;112.65375;0.9298
-7.99875;112.65375;1.8313
-7.99708;112.65292;1.0419
-7.99625;112.65292;0.7595
-7.99625;112.65292;1.4325
-7.99542;112.65292;1.0299
-7.99458;112.65208;0.8023
-7.99125;112.65125;0.5843
-7.99042;112.65125;0.9863
-7.98958;112.65125;1.1628
-7.98958;112.65125;1.1455
-7.98875;112.65125;1.3104
-7.98625;112.65042;1.0935
-7.98542;112.65042;1.3378
-7.98458;112.65042;1.4422
-7.98458;112.64958;1.2989
-7.98292;112.64958;1.1407
-7.98208;112.64958;1.2708
-7.98208;112.64958;1.2465
-7.98125;112.64958;1.2195
-7.98042;112.64958;1.2299
-7.97958;112.64875;1.2283
-7.97958;112.64875;1.0328
-7.97875;112.64875;0.8423
-7.97792;112.64875;0.7927
-7.97708;112.64875;0.8518
-7.97708;112.64875;1.0538
-7.97625;112.64792;1.0115
-7.97542;112.64792;0.9821
-7.97458;112.64792;0.9758
-7.97458;112.64792;0.7804
-7.97375;112.64792;0.6069
-7.97292;112.64792;0.7888
-7.97208;112.64792;0.861
-7.97208;112.64708;0.8378
-7.97125;112.64708;0.7803
-7.97042;112.64708;0.754
-7.96958;112.64708;0.773
-7.96958;112.64708;1.324
-7.96875;112.64708;0.8216
-7.96792;112.64625;0.7787
-7.96708;112.64625;0.7721
-7.96625;112.64625;0.7662
-7.96542;112.64625;0.6652
-7.96458;112.64542;0.7869
-7.96375;112.64542;0.549
-7.96292;112.64542;0.2914
-7.96208;112.64542;0.2471
-7.96208;112.64542;0.3261
-7.96125;112.64542;0.5334
-7.96042;112.64458;0.5342
-7.95958;112.64458;0.4353
-7.95958;112.64458;0.743
-7.95875;112.64458;0.6635
-7.95792;112.64458;0.6599
-7.95708;112.64458;0.3816
-7.95708;112.64458;0.4982
-7.95625;112.64375;0.375
-7.95542;112.64375;0.5522
-7.95458;112.64375;0.5174
-7.95458;112.64375;0.5659
-7.95375;112.64375;0.1691
-7.95292;112.64375;0.6044
-7.95208;112.64292;0.7594
-7.95208;112.64292;0.6338
-7.95125;112.64292;0.8426
-7.95042;112.64292;0.7321
-7.94958;112.64292;0.7527
-7.94958;112.64292;0.5863
-7.94875;112.64292;0.6175
-7.94792;112.64208;0.7062
-7.94708;112.64208;0.7488
-7.94708;112.64208;0.6123
-7.94625;112.64208;0.7337
-7.94542;112.64208;0.815
-7.94458;112.64208;0.9785
-7.94375;112.64125;0.8048
-7.94292;112.64125;0.8412
-7.94292;112.64125;0.8907
-7.94208;112.64125;0.7159
-7.94125;112.64125;0.6022
-7.94042;112.64125;0.436
-7.94042;112.64042;0.6927
-7.93958;112.64042;0.7356
-7.93875;112.64042;0.8151
-7.93792;112.64042;0.7465
-7.93792;112.64042;0.715
-7.93708;112.64042;0.6355
-7.93625;112.64042;0.4833
-7.93542;112.63958;0.4461
-7.93542;112.63958;0.4641
-7.93458;112.63958;0.5843
-7.93375;112.63958;0.6257
-7.93292;112.63958;0.5979
-7.93292;112.63958;0.3188
-7.93208;112.63875;0.5217
-7.93125;112.63875;0.422
-7.93042;112.63875;0.2793
-7.93042;112.63875;0.2158
-7.92958;112.63875;0.0617
-7.92875;112.63875;0.2434
-7.92792;112.63792;0.3101
-7.92792;112.63792;0.0274
-7.92708;112.63792;0.0385
-7.92625;112.63792;0.0422
-7.92542;112.63792;0.012
-7.92542;112.63792;0.1108
-7.92458;112.63708;-0.0251
-7.91708;112.63625;0.1559
-7.91208;112.63458;-0.5652
-7.91125;112.63458;-0.3409
-7.91042;112.63458;-0.0452
-7.91042;112.63458;0.071
-7.90958;112.63458;-0.4198
-7.90792;112.63375;-0.2796
-7.90792;112.63375;-0.276
-7.90042;112.63292;-0.0752
-7.89875;112.63208;0.0569
-7.89792;112.63208;-0.0066
-7.89542;112.63208;0.2471
-7.89542;112.63208;0.018
-7.89458;112.63208;-0.1847
-7.89375;112.63125;-0.0328
-7.89292;112.63125;0.1706
-7.86375;112.62708;0.1306
-7.86292;112.62708;0.2879
-7.85708;112.62625;-0.1286
-7.85625;112.62625;-0.0481
-7.85542;112.62625;0.3244
-7.85458;112.62625;0.1842
-7.85375;112.62625;0.2657
-7.85125;112.62625;0.1635
-7.85125;112.62542;0.278
-7.85042;112.62542;0.1984
-8.11708;112.68042;2.5574
-8.11625;112.68042;2.6303
-8.11542;112.67958;2.4939
-8.10958;112.67875;1.5616
-8.10958;112.67875;1.5825
-8.10875;112.67875;1.5867
-8.10792;112.67792;1.632
-8.10708;112.67792;1.4386
-8.09875;112.67625;0.5975
-8.09792;112.67625;0.7363
-8.09792;112.67625;0.9392
-8.09292;112.67458;1.2215
-8.09208;112.67458;1.066
-8.09125;112.67458;1.4027
-8.08958;112.67458;1.2476
-8.08875;112.67375;1.3917
-8.08792;112.67375;1.1989
-8.08792;112.67375;1.1757
-8.07042;112.66958;0.9759
-8.06958;112.66958;0.9401
-8.06875;112.66958;0.9709
-8.06875;112.66958;0.8946
-8.06792;112.66958;0.9961
-8.06708;112.66958;0.8907
-8.06042;112.66792;0.8764
-8.04625;112.66458;0.2887
-8.04625;112.66458;0.8652
-8.04542;112.66458;0.6048
-8.04458;112.66458;0.658
-8.04458;112.66458;0.4342
-8.04375;112.66458;0.4237
-8.04292;112.66375;0.3371
-8.04208;112.66375;0.7613
-8.04208;112.66375;0.9214
-8.04125;112.66375;0.939
-8.04042;112.66375;0.9205
-8.03958;112.66375;0.6941
-8.03958;112.66292;0.3973
-8.03792;112.66292;0.8232
-8.03708;112.66292;0.6831
-8.03708;112.66292;0.3739
-8.03625;112.66292;0.4973
-8.03542;112.66292;0.2321
-8.01125;112.65792;-0.2006
-8.01042;112.65792;-0.0784
-8.00958;112.65792;0.698
-8.00875;112.65708;0.5432
-8.00792;112.65708;0.2987
-8.00375;112.65625;0.6707
-8.00125;112.65542;1.176
-8.00042;112.65542;1.0196
-7.99958;112.65542;1.433
-7.99958;112.65542;1.2701
-7.99708;112.65375;1.1198
-7.99625;112.65375;0.9992
-7.99542;112.65375;0.9749
-7.99542;112.65375;0.714
-7.99458;112.65292;0.9882
-7.99125;112.65208;1.0944
-7.99042;112.65208;1.5152
-7.98958;112.65208;1.1697
-7.98875;112.65208;1.0738
-7.98875;112.65208;1.3067
-7.98792;112.65125;1.2197
-7.98625;112.65125;1.5027
-7.98625;112.65125;1.1777
-7.98542;112.65125;1.2072
-7.98458;112.65125;1.127
-7.98375;112.65042;1.155
-7.98375;112.65042;1.0622
-7.98292;112.65042;1.0181
-7.98208;112.65042;1.2824
-7.98042;112.65042;1.0353
-7.97958;112.64958;1.1021
-7.97875;112.64958;1.045
-7.97875;112.64958;1.0244
-7.97792;112.64958;1.0119
-7.97708;112.64958;0.7796
-7.97625;112.64958;0.888
-7.97625;112.64875;0.8133
-7.97542;112.64875;0.6299
-7.97458;112.64875;0.7202
-7.97375;112.64875;0.9359
-7.97375;112.64875;0.579
-7.97292;112.64875;0.7118
-7.97208;112.64792;0.7586
-7.97125;112.64792;0.6573
-7.97125;112.64792;0.6484
-7.97042;112.64792;0.7043
-7.96875;112.64792;0.224
-7.96875;112.64708;0.5585
-7.96792;112.64708;0.6552
-7.96708;112.64708;0.8034
-7.96625;112.64708;0.6905
-7.96625;112.64708;0.6558
-7.96542;112.64708;0.5753
-7.96458;112.64625;0.6089
-7.96375;112.64625;0.6281
-7.96375;112.64625;0.5817
-7.96292;112.64625;-0.0113
-7.96208;112.64625;-0.2756
-7.96208;112.64625;0.3445
-7.96125;112.64542;0.345
-7.96042;112.64542;0.5195
-7.95958;112.64542;0.8495
-7.95875;112.64542;0.6918
-7.95875;112.64542;0.4856
-7.95792;112.64542;0.7471
-7.95708;112.64542;0.5994
-7.95708;112.64458;0.4918
-7.95625;112.64458;0.5529
-7.95542;112.64458;0.8271
-7.95458;112.64458;0.4485
-7.95458;112.64458;0.6481
-7.95375;112.64458;0.6282
-7.95292;112.64458;0.8715
-7.95208;112.64375;0.7225
-7.95208;112.64375;0.8032
-7.95125;112.64375;0.9752
-7.95042;112.64375;0.7999
-7.94958;112.64375;0.7508
-7.94958;112.64375;0.791
-7.94875;112.64292;0.7647
-7.94792;112.64292;0.7684
-7.94708;112.64292;0.7279
-7.94708;112.64292;0.7118
-7.94625;112.64292;0.7741
-7.94542;112.64292;1.1254
-7.94458;112.64292;0.9552
-7.94458;112.64208;1.1305
-7.94375;112.64208;0.7635
-7.94292;112.64208;0.6712
-7.94208;112.64208;1.0912
-7.94208;112.64208;0.6533
-7.94125;112.64208;0.4462
-7.93958;112.64125;0.725
-7.93958;112.64125;0.8565
-7.93875;112.64125;0.8943
-7.93792;112.64125;0.7792
-7.93708;112.64125;0.8067
-7.93708;112.64125;0.7776
-7.93625;112.64042;0.3809
-7.93542;112.64042;0.4376
-7.93458;112.64042;0.3361
-7.93458;112.64042;0.3106
-7.93375;112.64042;0.3082
-7.93292;112.64042;0.3581
-7.93208;112.63958;0.4733
-7.93208;112.63958;0.4348
-7.93125;112.63958;0.4512
-7.93042;112.63958;0.4295
-7.92958;112.63958;0.3122
-7.92958;112.63958;0.3545
-7.92875;112.63958;0.1844
-7.92792;112.63875;0.2458
-7.92708;112.63875;-0.0019
-7.92708;112.63875;0.0316
-7.92625;112.63875;0.0549
-7.92542;112.63875;0.22
-7.92458;112.63792;0.1802
-7.92458;112.63792;0.221
-7.92375;112.63792;0.0132
-7.91208;112.63542;-0.3684
-7.91125;112.63542;-0.0339
-7.91042;112.63542;-0.0976
-7.91042;112.63542;-0.2662
-7.90958;112.63542;-0.3166
-7.89875;112.63292;0.3632
-7.89792;112.63292;-0.1231
-7.89708;112.63292;-0.1448
-7.89708;112.63292;-0.2016
-7.89625;112.63292;-0.1546
-7.89542;112.63292;-0.1276
-7.89458;112.63208;0.1357
-7.89375;112.63208;0.1173
-7.86542;112.62792;0.379
-7.86458;112.62792;0.134
-7.86375;112.62792;0.2949
-7.86375;112.62792;-0.0715
-7.85625;112.62708;0.7086
-7.85625;112.62708;0.3831
-7.85542;112.62708;0.4359
-7.85458;112.62708;0.5908
-7.85375;112.62708;0.722
-7.85292;112.62708;0.567
-7.85292;112.62708;-0.2319
-7.85208;112.62625;0.3463
-7.85125;112.62625;0.5777
-7.85042;112.62625;0.5491
-8.10958;112.67958;1.7184
-8.10958;112.67958;1.5602
-8.10875;112.67958;1.7016
-8.10792;112.67875;1.3966
-8.09875;112.67708;0.3606
-8.09792;112.67708;0.8615
-8.09708;112.67708;0.9373
-8.08958;112.67542;0.1484
-8.08958;112.67542;1.4319
-8.08875;112.67458;1.1665
-8.08792;112.67458;1.0996
-8.06875;112.67042;0.9938
-8.06792;112.67042;0.9674
-8.06792;112.67042;0.7891
-8.06708;112.67042;0.8248
-8.06125;112.66875;0.6466
-8.06042;112.66875;0.6013
-8.05375;112.66708;-0.0933
-8.05292;112.66708;0.5136
-8.05292;112.66708;0.7553
-8.04458;112.66542;0.5713
-8.04375;112.66542;0.3509
-8.04375;112.66458;0.5847
-8.04292;112.66458;0.7497
-8.04208;112.66458;0.6916
-8.04125;112.66458;0.4474
-8.04125;112.66458;0.8992
-8.04042;112.66458;0.8845
-8.03875;112.66375;0.2756
-8.03875;112.66375;1.1833
-8.03792;112.66375;0.2488
-8.03542;112.66292;0.243
-8.01042;112.65875;0.0157
-8.00875;112.65792;0.2562
-8.00792;112.65792;0.2532
-8.00375;112.65708;0.5103
-8.00208;112.65708;0.9073
-8.00125;112.65625;1.0147
-8.00125;112.65625;0.9191
-8.00042;112.65625;0.9449
-7.99958;112.65625;0.5565
-7.99958;112.65625;0.9305
-7.99875;112.65542;1.2533
-7.99708;112.65542;1.0886
-7.99708;112.65458;1.3928
-7.99625;112.65458;1.2742
-7.98958;112.65292;0.1527
-7.98875;112.65292;1.0269
-7.98792;112.65208;1.2104
-7.98792;112.65208;1.1215
-7.98708;112.65208;1.2321
-7.98625;112.65208;1.158
-7.98542;112.65208;0.9351
-7.98542;112.65208;1.1911
-7.98458;112.65125;1.1363
-7.98375;112.65125;1.0646
-7.98292;112.65125;1.0424
-7.98292;112.65125;1.0631
-7.98208;112.65125;1.0871
-7.98125;112.65125;0.885
-7.98042;112.65042;0.7076
-7.97958;112.65042;0.9261
-7.97875;112.65042;0.9564
-7.97792;112.65042;1.0059
-7.97792;112.65042;0.8363
-7.97708;112.65042;0.6091
-7.97625;112.64958;0.6665
-7.97542;112.64958;0.7745
-7.97542;112.64958;0.7685
-7.97458;112.64958;0.6443
-7.97375;112.64958;0.6761
-7.97292;112.64958;0.6443
-7.97292;112.64875;0.5654
-7.97125;112.64875;0.5397
-7.97042;112.64875;0.4905
-7.97042;112.64875;0.587
-7.96958;112.64875;0.6484
-7.96875;112.64875;0.5108
-7.96792;112.64792;0.7458
-7.96792;112.64792;0.8573
-7.96708;112.64792;0.6975
-7.96625;112.64792;0.8175
-7.96625;112.64792;0.7997
-7.96542;112.64792;0.7692
-7.96458;112.64708;0.7327
-7.96375;112.64708;0.5182
-7.96375;112.64708;0.4834
-7.96292;112.64708;0.7347
-7.96208;112.64708;0.5292
-7.96125;112.64708;0.6994
-7.95875;112.64625;0.8849
-7.95875;112.64625;0.7157
-7.95792;112.64625;0.3801
-7.95708;112.64625;0.6019
-7.95625;112.64542;0.6155
-7.95625;112.64542;0.6167
-7.95542;112.64542;0.5472
-7.95458;112.64542;0.6567
-7.95375;112.64542;0.5498
-7.95375;112.64542;0.8744
-7.95292;112.64458;1.0217
-7.95208;112.64458;1.0153
-7.95125;112.64458;0.8012
-7.95125;112.64458;0.7964
-7.95042;112.64458;1.1026
-7.94958;112.64458;1.0496
-7.94875;112.64375;0.7451
-7.94875;112.64375;0.9459
-7.94792;112.64375;0.9724
-7.94708;112.64375;0.6836
-7.94625;112.64375;0.7776
-7.94625;112.64375;0.7774
-7.94542;112.64375;0.9129
-7.94458;112.64292;1.0535
-7.94375;112.64292;1.0337
-7.94375;112.64292;0.9152
-7.94292;112.64292;0.8079
-7.94208;112.64292;0.8107
-7.94125;112.64292;0.5244
-7.94125;112.64292;0.3767
-7.93958;112.64208;1.0494
-7.93875;112.64208;1.146
-7.93875;112.64208;1.0174
-7.93792;112.64208;0.9714
-7.93708;112.64208;0.9812
-7.93625;112.64125;0.893
-7.93625;112.64125;0.6452
-7.93542;112.64125;0.2562
-7.93458;112.64125;0.2992
-7.93375;112.64125;0.4404
-7.93375;112.64125;0.339
-7.93292;112.64042;0.4321
-7.93208;112.64042;0.4723
-7.93125;112.64042;0.3131
-7.93125;112.64042;0.3786
-7.93042;112.64042;-0.1105
-7.92958;112.64042;-0.4495
-7.92875;112.64042;0.4116
-7.92875;112.63958;0.474
-7.92792;112.63958;0.2037
-7.92708;112.63958;0.171
-7.92625;112.63958;0.0621
-7.92625;112.63958;0.0958
-7.92542;112.63958;0.5292
-7.92458;112.63875;0.2425
-7.91208;112.63625;-0.5604
-7.91208;112.63625;-0.1816
-7.91125;112.63625;-0.1361
-7.91042;112.63625;-0.1545
-7.90958;112.63625;-0.2409
-7.90958;112.63542;-0.7839
-7.89875;112.63375;-0.1472
-7.89792;112.63375;-0.2975
-7.89708;112.63375;-0.1721
-7.89708;112.63375;-0.4024
-7.89625;112.63375;-0.1636
-7.86542;112.62875;0.1343
-7.85458;112.62792;0.6729
-7.85375;112.62792;0.6059
-7.85292;112.62708;0.8373
-8.10875;112.68042;1.6392
-8.10875;112.67958;1.775
-8.10792;112.67958;1.7869
-8.09875;112.67792;0.8638
-8.09792;112.67792;0.8145
-8.08875;112.67542;1.356
-8.08875;112.67542;1.4902
-8.06958;112.67125;1.6349
-8.06958;112.67125;0.994
-8.06875;112.67125;0.7248
-8.06708;112.67125;0.7537
-8.06708;112.67042;0.9324
-8.06625;112.67042;1.0581
-8.06542;112.67042;0.8027
-8.06208;112.66958;0.5521
-8.06125;112.66958;0.702
-8.05375;112.66792;0.431
-8.05292;112.66792;1.0449
-8.05292;112.66792;0.7258
-8.04708;112.66625;0.7177
-8.04625;112.66625;0.7043
-8.04542;112.66625;-0.1704
-8.04542;112.66625;0.3526
-8.04458;112.66625;0.3613
-8.04375;112.66542;0.7324
-8.04292;112.66542;0.5722
-8.04292;112.66542;0.5103
-8.04208;112.66542;1.2773
-8.04125;112.66542;0.9576
-8.04042;112.66542;0.8261
-8.04042;112.66542;0.8926
-8.03958;112.66458;0.8116
-8.03792;112.66458;0.4904
-8.03792;112.66458;0.7208
-8.03708;112.66458;1.1842
-8.03542;112.66458;0.5879
-8.01458;112.66125;-0.953
-8.01458;112.66125;-0.3429
-8.00958;112.65958;0.7725
-8.00375;112.65792;0.9551
-8.00292;112.65792;1.1471
-8.00292;112.65792;1.062
-8.00208;112.65792;1.1207
-8.00125;112.65708;1.3663
-8.00042;112.65708;0.9068
-8.00042;112.65708;1.1303
-7.99958;112.65708;1.1278
-7.99875;112.65625;0.8928
-7.99875;112.65625;0.9975
-7.99792;112.65625;1.1308
-7.98958;112.65375;0.8733
-7.98875;112.65375;1.2546
-7.98792;112.65292;1.0068
-7.98708;112.65292;0.9045
-7.98708;112.65292;1.0834
-7.98625;112.65292;1.1204
-7.98542;112.65292;1.1028
-7.98458;112.65208;1.0927
-7.98458;112.65208;0.8935
-7.98375;112.65208;1.093
-7.98292;112.65208;0.8436
-7.98208;112.65208;0.9729
-7.98208;112.65208;0.9616
-7.98125;112.65208;0.8731
-7.98042;112.65125;0.8615
-7.97958;112.65125;0.7136
-7.97958;112.65125;0.8712
-7.97708;112.65125;0.7517
-7.97708;112.65042;0.6588
-7.97625;112.65042;0.725
-7.97542;112.65042;0.657
-7.97542;112.65042;0.6387
-7.97458;112.65042;0.5842
-7.97375;112.65042;0.5121
-7.97292;112.64958;0.6005
-7.97292;112.64958;0.6451
-7.97208;112.64958;0.8746
-7.97125;112.64958;0.673
-7.97042;112.64958;0.5771
-7.97042;112.64958;0.6773
-7.96958;112.64958;0.6505
-7.96875;112.64875;0.7339
-7.96792;112.64875;1.0145
-7.96792;112.64875;0.7718
-7.96708;112.64875;0.6872
-7.96625;112.64875;0.7561
-7.96542;112.64875;0.8576
-7.96542;112.64792;0.6081
-7.96458;112.64792;0.6488
-7.96375;112.64792;0.9435
-7.96292;112.64792;0.7999
-7.96292;112.64792;0.7659
-7.96208;112.64792;0.7118
-7.96125;112.64792;0.6084
-7.96042;112.64708;0.5245
-7.96042;112.64708;0.7598
-7.95958;112.64708;0.5056
-7.95875;112.64708;0.2882
-7.95792;112.64708;0.4836
-7.95792;112.64708;0.4725
-7.95708;112.64625;0.686
-7.95625;112.64625;0.507
-7.95542;112.64625;0.6152
-7.95542;112.64625;0.6644
-7.95458;112.64625;0.9209
-7.95375;112.64625;0.8255
-7.95292;112.64542;0.8278
-7.95292;112.64542;0.818
-7.95208;112.64542;0.9199
-7.94875;112.64458;0.8044
-7.94792;112.64458;0.872
-7.94792;112.64458;0.7909
-7.94708;112.64458;0.5196
-7.94625;112.64458;0.9044
-7.94542;112.64458;0.4892
-7.94542;112.64458;0.8137
-7.94458;112.64375;0.7692
-7.94375;112.64375;0.7398
-7.94292;112.64375;0.9754
-7.94292;112.64375;0.7985
-7.94208;112.64375;0.7195
-7.94125;112.64375;0.7939
-7.94042;112.64292;0.8477
-7.94042;112.64292;0.7345
-7.93958;112.64292;0.9658
-7.93875;112.64292;1.1101
-7.93792;112.64292;1.2217
-7.93792;112.64292;1.0829
-7.93708;112.64208;1.0422
-7.93625;112.64208;1.1905
-7.93542;112.64208;0.3618
-7.93542;112.64208;0.4839
-7.93458;112.64208;0.4451
-7.93375;112.64208;0.332
-7.93292;112.64208;0.4847
-7.93292;112.64125;0.3694
-7.93208;112.64125;0.3948
-7.93125;112.64125;0.3527
-7.93042;112.64125;0.5146
-7.93042;112.64125;0.0667
-7.92958;112.64125;0.3463
-7.92875;112.64042;0.2808
-7.92875;112.64042;0.4784
-7.92792;112.64042;0.1609
-7.92708;112.64042;0.2835
-7.92625;112.64042;0.2191
-7.92625;112.64042;0.1777
-7.92542;112.63958;0.2183
-7.91375;112.63792;-1.0746
-7.91292;112.63708;-0.2871
-7.91208;112.63708;-0.4749
-7.91125;112.63708;-0.3951
-7.91125;112.63708;-0.2283
-7.91042;112.63708;-0.2848
-7.90958;112.63625;0.0183
-7.89875;112.63458;0.2415
-7.89875;112.63458;-0.1452
-7.89792;112.63458;-0.2911
-7.89708;112.63458;-0.2635
-7.89625;112.63458;-0.3966
-7.89625;112.63458;-0.6473
-7.86292;112.62958;0.0673
-7.86292;112.62958;0.1628
-7.85792;112.62875;0.5761
-7.85708;112.62875;0.621
-8.10875;112.68042;1.7123
-8.10792;112.68042;1.6555
-8.09875;112.67875;0.7591
-8.08958;112.67708;1.6189
-8.08875;112.67625;0.9789
-8.06625;112.67125;0.872
-8.06625;112.67125;1.0515
-8.06542;112.67125;0.9116
-8.05458;112.66875;0.6092
-8.05375;112.66875;0.5749
-8.05208;112.66875;0.6941
-8.05208;112.66792;0.6202
