Lat;Lon;θ
-8.14292;113.15125;31.84361839
-8.14208;113.15125;31.84537315
-8.14208;113.15125;31.84537315
-8.13875;113.15042;31.85868073
-8.13292;113.14875;31.88302803
-8.12958;113.14875;31.88934708
-8.12958;113.14875;31.88934708
-8.12875;113.14792;31.8972683
-8.12792;113.14792;31.89837837
-8.25625;113.17625;31.43573761
-8.25625;113.17542;31.44221497
-8.21375;113.16708;31.5854702
-8.20708;113.16542;31.61080742
-8.20625;113.16542;31.61246109
-8.20542;113.16542;31.61381912
-8.20458;113.16542;31.6152935
-8.19708;113.16375;31.6421051
-8.19708;113.16375;31.6421051
-8.18042;113.15958;31.70500565
-8.17958;113.15958;31.70694351
-8.17875;113.15958;31.70823479
-8.17792;113.15958;31.70950317
-8.14458;113.15208;31.83441925
-8.14292;113.15208;31.83759117
-8.14125;113.15125;31.847229
-8.13542;113.15042;31.86506462
-8.13458;113.15042;31.86680031
-8.13292;113.14958;31.87669945
-8.13042;113.14958;31.88171387
-8.12958;113.14958;31.88305283
-8.12875;113.14875;31.89079285
-8.25625;113.17625;31.43573761
-8.25208;113.17542;31.45027161
-8.21542;113.16792;31.5751133
-8.21458;113.16792;31.57674217
-8.21375;113.16792;31.57810783
-8.21375;113.16792;31.57810783
-8.21042;113.16708;31.59214401
-8.20625;113.16625;31.60608101
-8.20542;113.16625;31.6078701
-8.20458;113.16542;31.6152935
-8.19792;113.16458;31.63416672
-8.19708;113.16458;31.63551331
-8.17958;113.16042;31.70042992
-8.17958;113.16042;31.70042992
-8.17875;113.16042;31.70173836
-8.17792;113.16042;31.70331764
-8.17708;113.16042;31.70475197
-8.17708;113.16042;31.70475197
-8.17625;113.15958;31.71272087
-8.14542;113.15292;31.82627678
-8.14458;113.15292;31.82810783
-8.14375;113.15292;31.82976913
-8.14292;113.15292;31.83134651
-8.14292;113.15292;31.83134651
-8.14125;113.15208;31.84110641
-8.13458;113.15125;31.86077881
-8.13375;113.15042;31.86875534
-8.13292;113.15042;31.8705368
-8.13125;113.15042;31.87330246
-8.13042;113.15042;31.87490654
-8.13042;113.14958;31.88171387
-8.12792;113.14958;31.88571167
-8.25542;113.17708;31.43101501
-8.21625;113.16875;31.56699371
-8.21542;113.16875;31.56867599
-8.21458;113.16875;31.57022667
-8.21375;113.16875;31.57154846
-8.21375;113.16792;31.57810783
-8.21292;113.16792;31.57958603
-8.21125;113.16792;31.58289337
-8.21125;113.16792;31.58289337
-8.20625;113.16708;31.59982491
-8.20625;113.16708;31.59982491
-8.20542;113.16625;31.6078701
-8.19875;113.16542;31.62627411
-8.19792;113.16542;31.62780952
-8.17958;113.16125;31.69418716
-8.17792;113.16125;31.69695473
-8.17708;113.16042;31.70475197
-8.17625;113.16042;31.70653725
-8.17625;113.16042;31.70653725
-8.17542;113.16042;31.70799446
-8.17458;113.16042;31.70955276
-8.15458;113.15625;31.78123093
-8.14458;113.15375;31.82197571
-8.14458;113.15375;31.82197571
-8.14375;113.15375;31.82371902
-8.14292;113.15375;31.82537651
-8.14042;113.15292;31.83662796
-8.13792;113.15208;31.84750557
-8.13708;113.15208;31.84930801
-8.13542;113.15208;31.8526001
-8.13125;113.15125;31.86680603
-8.13042;113.15042;31.87490654
-8.12792;113.15042;31.87953186
-8.25458;113.17792;31.42635536
-8.21708;113.16958;31.55908012
-8.21625;113.16958;31.56059456
-8.21542;113.16958;31.56213188
-8.21542;113.16958;31.56213188
-8.21458;113.16958;31.56365776
-8.21375;113.16875;31.57154846
-8.21292;113.16875;31.57325554
-8.21292;113.16875;31.57325554
-8.21208;113.16875;31.57530403
-8.21125;113.16875;31.57670593
-8.20625;113.16792;31.59215927
-8.20542;113.16708;31.60138893
-8.18042;113.16208;31.68618584
-8.17875;113.16208;31.68900299
-8.17542;113.16125;31.70158386
-8.17458;113.16125;31.70324898
-8.15875;113.15792;31.76012802
-8.15375;113.15625;31.78287125
-8.14458;113.15458;31.81555367
-8.14375;113.15458;31.81765938
-8.13792;113.15292;31.84151268
-8.13542;113.15208;31.8526001
-8.13208;113.15208;31.85918236
-8.12792;113.15125;31.8731575
-8.25625;113.17875;31.41699791
-8.25625;113.17875;31.41699791
-8.25542;113.17875;31.41832161
-8.21458;113.16958;31.56365776
-8.21375;113.16958;31.56547737
-8.21292;113.16958;31.56702995
-8.21208;113.16958;31.56912994
-8.21208;113.16958;31.56912994
-8.21125;113.16958;31.57062531
-8.21042;113.16875;31.57847595
-8.20958;113.16875;31.57974815
-8.20625;113.16792;31.59215927
-8.20542;113.16792;31.59384918
-8.19958;113.16708;31.61224747
-8.14375;113.15542;31.81038666
-8.14375;113.15458;31.81765938
-8.14208;113.15458;31.82084465
-8.13542;113.15292;31.84677505
-8.13292;113.15292;31.85125542
-8.13208;113.15292;31.85290527
-8.25542;113.17958;31.41198349
-8.25542;113.17875;31.41832161
-8.21292;113.17042;31.56077957
-8.21208;113.17042;31.5623436
-8.21125;113.17042;31.56385803
-8.21125;113.16958;31.57062531
-8.21042;113.16958;31.57215691
-8.20625;113.16875;31.58596802
-8.20542;113.16875;31.5873642
-8.20042;113.16792;31.60287857
-8.19958;113.16792;31.60445404
-8.19958;113.16708;31.61224747
-8.18042;113.16375;31.67344475
-8.17958;113.16375;31.67453575
-8.17875;113.16292;31.68263245
-8.14792;113.15708;31.78834915
-8.14792;113.15625;31.79443932
-8.14542;113.15625;31.80024338
-8.14458;113.15542;31.80820847
-8.14375;113.15542;31.81038666
-8.14208;113.15542;31.81321526
-8.14125;113.15542;31.8148613
-8.13625;113.15375;31.83869934
-8.13542;113.15375;31.84037399
-8.13375;113.15375;31.8435154
-8.13292;113.15375;31.84456253
-8.13292;113.15292;31.85125542
-8.13208;113.15292;31.85290527
-8.12375;113.15125;31.88202477
-8.25542;113.17958;31.41198349
-8.25125;113.17875;31.42637444
-8.21292;113.17125;31.55416679
-8.21042;113.17042;31.5658474
-8.20708;113.16958;31.57784271
-8.20042;113.16875;31.59621048
-8.19958;113.16792;31.60445404
-8.19875;113.16792;31.60595322
-8.18042;113.16458;31.66753006
-8.17958;113.16458;31.66847229
-8.14958;113.15792;31.77882385
-8.14958;113.15792;31.77882385
-8.14875;113.15708;31.78660965
-8.14792;113.15708;31.78834915
-8.14708;113.15708;31.79000664
-8.14708;113.15708;31.79000664
-8.14458;113.15625;31.80215645
-8.14208;113.15625;31.8068943
-8.14125;113.15542;31.8148613
-8.13375;113.15458;31.83696175
-8.13292;113.15375;31.84456253
-8.13292;113.15375;31.84456253
-8.13042;113.15375;31.84971046
-8.25542;113.18042;31.40561485
-8.24958;113.17958;31.42264366
-8.24792;113.17875;31.43249512
-8.24708;113.17875;31.43390274
-8.24708;113.17875;31.43390274
-8.24625;113.17875;31.43523216
-8.21292;113.17125;31.55416679
-8.21042;113.17125;31.55917549
-8.20708;113.17042;31.57148552
-8.20625;113.17042;31.57295227
-8.20042;113.16958;31.5900631
-8.20042;113.16875;31.59621048
-8.19958;113.16875;31.59798431
-8.18042;113.16458;31.66753006
-8.17958;113.16458;31.66847229
-8.14458;113.15708;31.79623985
-8.14125;113.15625;31.80867004
-8.13708;113.15542;31.82332611
-8.13375;113.15458;31.83696175
-8.13042;113.15458;31.8435154
-8.12958;113.15458;31.84478378
-8.25542;113.18125;31.39931297
-8.25125;113.18042;31.41363716
-8.24792;113.17958;31.42594147
-8.24458;113.17875;31.43857574
-8.24375;113.17875;31.4397316
-8.24375;113.17875;31.4397316
-8.24208;113.17875;31.44297409
-8.21208;113.17208;31.54968452
-8.20958;113.17125;31.56112289
-8.20708;113.17125;31.56541061
-8.20625;113.17125;31.56652832
-8.20125;113.17042;31.58192253
-8.20042;113.16958;31.5900631
-8.19958;113.16958;31.59173775
-8.19958;113.16958;31.59173775
-8.17958;113.16542;31.6624012
-8.17875;113.16542;31.66345596
-8.17792;113.16542;31.66522408
-8.17542;113.16458;31.67645454
-8.14542;113.15792;31.78789139
-8.14458;113.15792;31.79004097
-8.14375;113.15792;31.7911396
-8.14042;113.15708;31.80375862
-8.13458;113.15625;31.82195282
-8.13375;113.15542;31.82946968
-8.13292;113.15542;31.83128929
-8.13042;113.15458;31.8435154
-8.12958;113.15458;31.84478378
-8.25542;113.18208;31.39161301
-8.25542;113.18208;31.39161301
-8.25208;113.18125;31.40543365
-8.24292;113.17958;31.43494415
-8.24125;113.17875;31.44458389
-8.24125;113.17875;31.44458389
-8.21292;113.17292;31.54180336
-8.21208;113.17292;31.54351234
-8.21125;113.17292;31.54504204
-8.20958;113.17208;31.55473328
-8.20708;113.17208;31.55881882
-8.20708;113.17208;31.55881882
-8.20625;113.17208;31.56015587
-8.20208;113.17125;31.57441711
-8.20208;113.17125;31.57441711
-8.17875;113.16625;31.65768051
-8.17792;113.16625;31.65899658
-8.17708;113.16542;31.66682434
-8.17625;113.16542;31.66864014
-8.17542;113.16542;31.67024994
-8.17458;113.16542;31.67193794
-8.14542;113.15875;31.78164291
-8.14542;113.15875;31.78164291
-8.13458;113.15625;31.82195282
-8.13375;113.15625;31.82343292
-8.13375;113.15625;31.82343292
-8.13292;113.15625;31.82484245
-8.25625;113.18292;31.38373947
-8.25208;113.18208;31.39787674
-8.24042;113.17958;31.43973923
-8.23792;113.17875;31.45076561
-8.23708;113.17875;31.45222282
-8.23625;113.17875;31.45401955
-8.23542;113.17875;31.45557594
-8.23375;113.17792;31.4652195
-8.23125;113.17792;31.46956062
-8.22542;113.17625;31.49326515
-8.21208;113.17375;31.53732681
-8.21125;113.17375;31.53873253
-8.20875;113.17292;31.54945564
-8.20875;113.17292;31.54945564
-8.20792;113.17292;31.55059242
-8.20708;113.17292;31.55247116
-8.20625;113.17292;31.5541172
-8.20625;113.17208;31.56015587
-8.20542;113.17208;31.56190681
-8.20458;113.17208;31.56347847
-8.20375;113.17208;31.56493568
-8.20292;113.17208;31.56656647
-8.20208;113.17125;31.57441711
-8.19875;113.17125;31.58097839
-8.17708;113.16625;31.66090965
-8.17625;113.16625;31.66229057
-8.15458;113.16125;31.74392891
-8.14542;113.15958;31.77526855
-8.14542;113.15958;31.77526855
-8.13292;113.15708;31.81854248
-8.13292;113.15708;31.81854248
-8.25625;113.18375;31.37753487
-8.24875;113.18208;31.4040966
-8.23708;113.17958;31.4459343
-8.23292;113.17875;31.4605751
-8.23208;113.17875;31.46197128
-8.22708;113.17792;31.47738075
-8.22625;113.17708;31.4851284
-8.22542;113.17708;31.48688889
-8.22542;113.17708;31.48688889
-8.20792;113.17375;31.54452133
-8.20792;113.17375;31.54452133
-8.20708;113.17375;31.54607773
-8.20625;113.17292;31.5541172
-8.20542;113.17292;31.55550957
-8.20542;113.17292;31.55550957
-8.20458;113.17292;31.55709839
-8.20375;113.17292;31.55846786
-8.20292;113.17292;31.56015778
-8.20292;113.17208;31.56656647
-8.17708;113.16708;31.65473366
-8.17625;113.16708;31.65603447
-8.17625;113.16708;31.65603447
-8.17542;113.16708;31.6578083
-8.17375;113.16625;31.66701698
-8.17375;113.16625;31.66701698
-8.15792;113.16292;31.7245388
-8.15458;113.16208;31.73750687
-8.14958;113.16125;31.75437355
-8.14542;113.16042;31.76874924
-8.13125;113.15708;31.82136345
-8.25625;113.18458;31.37128067
-8.25542;113.18458;31.37275505
-8.25375;113.18375;31.3821888
-8.25375;113.18375;31.3821888
-8.24875;113.18292;31.39767456
-8.24625;113.18208;31.40863419
-8.24292;113.18125;31.42209816
-8.23792;113.18042;31.43808746
-8.23708;113.18042;31.43955994
-8.22708;113.17792;31.47738075
-8.22625;113.17792;31.47896957
-8.22542;113.17792;31.48051834
-8.22458;113.17792;31.48205948
-8.22125;113.17708;31.49485588
-8.22042;113.17708;31.49598122
-8.21208;113.17542;31.5246067
-8.20792;113.17458;31.53831291
-8.20708;113.17458;31.53987312
-8.20708;113.17375;31.54607773
-8.20625;113.17375;31.54784393
-8.20542;113.17375;31.5491581
-8.20458;113.17375;31.55067444
-8.20458;113.17375;31.55067444
-8.20375;113.17375;31.55209351
-8.20292;113.17292;31.56015778
-8.20208;113.17292;31.56193542
-8.20208;113.17292;31.56193542
-8.20125;113.17292;31.5633812
-8.19292;113.17125;31.59178352
-8.19292;113.17125;31.59178352
-8.17625;113.16792;31.64878845
-8.17542;113.16792;31.65032387
-8.17542;113.16708;31.6578083
-8.17458;113.16708;31.65929222
-8.15875;113.16375;31.71635246
-8.14875;113.16125;31.75652313
-8.14875;113.16125;31.75652313
-8.14625;113.16125;31.76117897
-8.14542;113.16125;31.76288986
-8.14375;113.16042;31.77261353
-8.25625;113.18542;31.36486626
-8.25292;113.18458;31.37739563
-8.24292;113.18208;31.41453171
-8.23792;113.18125;31.43177414
-8.23708;113.18125;31.43364334
-8.22125;113.17792;31.48839569
-8.22125;113.17792;31.48839569
-8.22042;113.17792;31.48979378
-8.21958;113.17708;31.49764442
-8.21208;113.17625;31.51805878
-8.20875;113.17542;31.53030205
-8.20792;113.17458;31.53831291
-8.20708;113.17458;31.53987312
-8.20708;113.17458;31.53987312
-8.20625;113.17458;31.54127884
-8.20542;113.17458;31.54295349
-8.20458;113.17458;31.54456902
-8.20458;113.17458;31.54456902
-8.20375;113.17375;31.55209351
-8.20292;113.17375;31.55405045
-8.20208;113.17375;31.55548286
-8.20208;113.17375;31.55548286
-8.20125;113.17375;31.55678177
-8.19708;113.17292;31.57134056
-8.19375;113.17208;31.58401489
-8.18875;113.17125;31.59952927
-8.18792;113.17125;31.60130692
-8.17625;113.16875;31.64228439
-8.17542;113.16792;31.65032387
-8.17458;113.16792;31.65193558
-8.17458;113.16792;31.65193558
-8.15208;113.16292;31.73716164
-8.14875;113.16208;31.75014687
-8.14792;113.16208;31.75187683
-8.14792;113.16208;31.75187683
-8.25792;113.18625;31.35560226
-8.25792;113.18625;31.35560226
-8.25708;113.18625;31.35714149
-8.25292;113.18542;31.37112999
-8.23708;113.18208;31.425951
-8.22125;113.17875;31.48195076
-8.22125;113.17875;31.48195076
-8.22042;113.17792;31.48979378
-8.21958;113.17792;31.49121666
-8.21875;113.17792;31.49311066
-8.21708;113.17792;31.49602699
-8.21208;113.17625;31.51805878
-8.20875;113.17542;31.53030205
-8.20792;113.17542;31.53197861
-8.20708;113.17542;31.53355217
-8.20625;113.17542;31.53504753
-8.20625;113.17542;31.53504753
-8.20542;113.17542;31.53654861
-8.20458;113.17542;31.53799057
-8.20375;113.17458;31.54609489
-8.20375;113.17458;31.54609489
-8.20292;113.17458;31.54762459
-8.20208;113.17458;31.54920959
-8.20125;113.17458;31.55096817
-8.19792;113.17375;31.5634613
-8.19708;113.17375;31.56483841
-8.19625;113.17292;31.57302094
-8.19542;113.17292;31.57444191
-8.19375;113.17292;31.57753372
-8.19292;113.17292;31.57916451
-8.18875;113.17125;31.59952927
-8.18792;113.17125;31.60130692
-8.18708;113.17125;31.60269356
-8.18375;113.17042;31.6157093
-8.17625;113.16875;31.64228439
-8.17542;113.16875;31.64416885
-8.17375;113.16875;31.6470089
-8.15208;113.16375;31.73087502
-8.15125;113.16375;31.73243904
-8.14875;113.16292;31.74365425
-8.14792;113.16292;31.74523926
-8.14792;113.16292;31.74523926
-8.14625;113.16292;31.74870491
-8.14208;113.16125;31.76979256
-8.26708;113.18875;31.32125854
-8.25708;113.18708;31.35080528
-8.25708;113.18625;31.35714149
-8.25375;113.18625;31.36306
-8.25292;113.18625;31.36500359
-8.23708;113.18292;31.41953468
-8.23708;113.18208;31.425951
-8.23375;113.18208;31.43199348
-8.22042;113.17875;31.48331642
-8.22042;113.17875;31.48331642
-8.21958;113.17875;31.48485184
-8.21875;113.17875;31.48675537
-8.21708;113.17792;31.49602699
-8.21625;113.17792;31.49754333
-8.21542;113.17792;31.49918556
-8.21542;113.17792;31.49918556
-8.21458;113.17792;31.50058174
-8.21375;113.17792;31.50198364
-8.21292;113.17792;31.50356293
-8.21292;113.17708;31.5098362
-8.21208;113.17708;31.51166534
-8.21125;113.17708;31.51302528
-8.20958;113.17708;31.51607895
-8.20875;113.17625;31.52408981
-8.20792;113.17625;31.52574539
-8.20792;113.17625;31.52574539
-8.20708;113.17625;31.52737999
-8.20625;113.17625;31.52876091
-8.20542;113.17625;31.53028488
-8.20542;113.17625;31.53028488
-8.20458;113.17542;31.53799057
-8.20375;113.17542;31.53961372
-8.20292;113.17542;31.54113197
-8.20292;113.17542;31.54113197
-8.20208;113.17542;31.54275703
-8.20125;113.17542;31.54397964
-8.20042;113.17458;31.55224609
-8.20042;113.17458;31.55224609
-8.19792;113.17458;31.5571804
-8.19708;113.17458;31.55840874
-8.19542;113.17375;31.56812096
-8.19542;113.17375;31.56812096
-8.18958;113.17292;31.58511162
-8.18792;113.17208;31.59460068
-8.18375;113.17125;31.60945892
-8.17625;113.16958;31.63619995
-8.17542;113.16958;31.6379776
-8.17458;113.16958;31.63925743
-8.17375;113.16958;31.64069557
-8.16625;113.16792;31.66860962
-8.15208;113.16458;31.72447968
-8.15125;113.16458;31.72599411
-8.15042;113.16375;31.73430443
-8.14958;113.16375;31.73583603
-8.14958;113.16375;31.73583603
-8.14875;113.16375;31.73759842
-8.14708;113.16375;31.74066353
-8.14708;113.16292;31.74695587
-8.14625;113.16292;31.74870491
-8.12625;113.15875;31.82035065
-8.12542;113.15875;31.82231522
-8.25792;113.18792;31.34304619
-8.25625;113.18708;31.35216141
-8.25375;113.18708;31.35697746
-8.25375;113.18708;31.35697746
-8.23708;113.18292;31.41953468
-8.23708;113.18292;31.41953468
-8.21375;113.17792;31.50198364
-8.21292;113.17792;31.50356293
-8.21208;113.17792;31.50518608
-8.21208;113.17792;31.50518608
-8.21125;113.17792;31.50683784
-8.21042;113.17792;31.50791168
-8.20958;113.17708;31.51607895
-8.20875;113.17708;31.51765251
-8.20792;113.17708;31.51944351
-8.20708;113.17708;31.52072144
-8.20708;113.17708;31.52072144
-8.20625;113.17708;31.52230453
-8.20542;113.17625;31.53028488
-8.20458;113.17625;31.53189278
-8.20458;113.17625;31.53189278
-8.20375;113.17625;31.5336113
-8.20292;113.17625;31.53510475
-8.20208;113.17625;31.53628731
-8.20208;113.17625;31.53628731
-8.20125;113.17542;31.54397964
-8.20042;113.17542;31.54571533
-8.19958;113.17542;31.54790878
-8.19875;113.17542;31.54941177
-8.19792;113.17542;31.55093956
-8.19792;113.17458;31.5571804
-8.19625;113.17458;31.56013489
-8.19542;113.17458;31.56152344
-8.19542;113.17458;31.56152344
-8.19458;113.17458;31.5633316
-8.19375;113.17458;31.56473541
-8.18958;113.17292;31.58511162
-8.18792;113.17292;31.58832932
-8.18708;113.17292;31.59010315
-8.18625;113.17292;31.59167671
-8.18542;113.17208;31.5998764
-8.18542;113.17208;31.5998764
-8.17625;113.17042;31.63028717
-8.17542;113.17042;31.63181496
-8.17542;113.17042;31.63181496
-8.17458;113.17042;31.63290596
-8.17375;113.17042;31.6339283
-8.17292;113.16958;31.64281273
-8.16708;113.16875;31.66077042
-8.16625;113.16875;31.66217422
-8.14875;113.16458;31.73136711
-8.14792;113.16458;31.73319244
-8.14708;113.16375;31.74066353
-8.14625;113.16375;31.74240494
-8.13708;113.16208;31.77291298
-8.13458;113.16125;31.78376198
-8.26542;113.18958;31.31664276
-8.25792;113.18875;31.33664703
-8.25792;113.18792;31.34304619
-8.25375;113.18708;31.35697746
-8.24542;113.18542;31.38500023
-8.23708;113.18375;31.41332817
-8.23625;113.18375;31.41483498
-8.22875;113.18208;31.44144821
-8.22792;113.18208;31.44295692
-8.21125;113.17875;31.50031853
-8.21125;113.17875;31.50031853
-8.21042;113.17875;31.5019474
-8.20958;113.17792;31.50976563
-8.20958;113.17792;31.50976563
-8.20875;113.17792;31.5112896
-8.20792;113.17792;31.51298332
-8.20708;113.17792;31.51441193
-8.20708;113.17792;31.51441193
-8.20625;113.17708;31.52230453
-8.20542;113.17708;31.52402115
-8.20458;113.17708;31.52557564
-8.20458;113.17708;31.52557564
-8.20375;113.17708;31.52719879
-8.20292;113.17708;31.5288105
-8.20208;113.17708;31.53019333
-8.20208;113.17625;31.53628731
-8.20042;113.17625;31.53949547
-8.19792;113.17542;31.55093956
-8.19708;113.17542;31.55228615
-8.19625;113.17542;31.55399704
-8.19542;113.17542;31.5554924
-8.19458;113.17542;31.55702019
-8.19458;113.17458;31.5633316
-8.19375;113.17458;31.56473541
-8.18542;113.17292;31.59380722
-8.18458;113.17292;31.59520531
-8.18458;113.17292;31.59520531
-8.17708;113.17125;31.622118
-8.17708;113.17125;31.622118
-8.17625;113.17125;31.6239357
-8.17542;113.17125;31.62550163
-8.17458;113.17125;31.62657738
-8.17292;113.17042;31.63624573
-8.16458;113.16875;31.6655407
-8.14792;113.16458;31.73319244
-8.14708;113.16458;31.73467636
-8.14625;113.16458;31.73604202
-8.12625;113.16042;31.80855942
-8.12625;113.16042;31.80855942
-8.26542;113.19042;31.31022072
-8.25875;113.18958;31.32861137
-8.25792;113.18875;31.33664703
-8.23958;113.18542;31.39614868
-8.23625;113.18458;31.40820313
-8.23292;113.18375;31.42093086
-8.23125;113.18375;31.42412949
-8.22292;113.18125;31.45974922
-8.22208;113.18125;31.46126366
-8.22125;113.18125;31.46265793
-8.21125;113.17958;31.49399948
-8.21042;113.17875;31.5019474
-8.20958;113.17875;31.50342941
-8.20875;113.17875;31.50506592
-8.20792;113.17875;31.50666618
-8.20708;113.17875;31.50824928
-8.20625;113.17792;31.51594162
-8.20625;113.17792;31.51594162
-8.20542;113.17792;31.51789665
-8.20458;113.17792;31.51958656
-8.20375;113.17792;31.52119255
-8.20375;113.17792;31.52119255
-8.20292;113.17708;31.5288105
-8.20208;113.17708;31.53019333
-8.19958;113.17708;31.53509331
-8.19875;113.17708;31.53663063
-8.19875;113.17625;31.54330254
-8.19792;113.17625;31.54469681
-8.19708;113.17625;31.54618645
-8.19625;113.17625;31.54769897
-8.19208;113.17542;31.56161118
-8.18958;113.17458;31.57286835
-8.18625;113.17375;31.58529091
-8.18542;113.17375;31.58735275
-8.18458;113.17375;31.58905602
-8.18375;113.17375;31.59025955
-8.17708;113.17208;31.61601257
-8.17625;113.17208;31.61742783
-8.17542;113.17208;31.61885071
-8.16708;113.16958;31.65444946
-8.16458;113.16958;31.65929604
-8.16375;113.16958;31.66091347
-8.16292;113.16875;31.66893768
-8.15625;113.16708;31.69706345
-8.14792;113.16542;31.72688103
-8.14708;113.16542;31.72829437
-8.13792;113.16375;31.7587986
-8.12708;113.16125;31.80098534
-8.12625;113.16125;31.80274391
-8.25875;113.18958;31.32861137
-8.25792;113.18958;31.32995605
-8.25708;113.18958;31.33135223
-8.25458;113.18875;31.34236908
-8.24625;113.18708;31.37066078
-8.24542;113.18708;31.37221146
-8.24458;113.18708;31.37369919
-8.23708;113.18542;31.40074539
-8.23292;113.18458;31.41472244
-8.22292;113.18208;31.45236588
-8.22208;113.18208;31.45365906
-8.21208;113.18042;31.48681068
-8.21042;113.17958;31.49530983
-8.20958;113.17958;31.49683189
-8.20875;113.17958;31.49884415
-8.20792;113.17958;31.50049782
-8.20792;113.17958;31.50049782
-8.20708;113.17875;31.50824928
-8.20625;113.17875;31.50984955
-8.20375;113.17875;31.51509666
-8.20292;113.17792;31.52253723
-8.20208;113.17792;31.52418327
-8.20125;113.17792;31.52570724
-8.19958;113.17792;31.52895737
-8.19875;113.17708;31.53663063
-8.19792;113.17708;31.5383625
-8.19792;113.17708;31.5383625
-8.19708;113.17708;31.53982353
-8.19625;113.17708;31.54156685
-8.19542;113.17708;31.54327202
-8.19375;113.17625;31.5524559
-8.19208;113.17625;31.55560684
-8.19042;113.17542;31.56508636
-8.18958;113.17542;31.56646919
-8.18625;113.17458;31.57908821
-8.18625;113.17458;31.57908821
-8.17625;113.17292;31.61130333
-8.17625;113.17292;31.61130333
-8.17375;113.17208;31.62264824
-8.16292;113.16958;31.66257858
-8.15625;113.16792;31.68936539
-8.14708;113.16625;31.72196388
-8.14708;113.16625;31.72196388
-8.14292;113.16542;31.73657417
-8.14208;113.16542;31.73805237
-8.13875;113.16458;31.75069046
-8.12708;113.16208;31.79459763
-8.12625;113.16125;31.80274391
-8.25958;113.19125;31.31420708
-8.25875;113.19042;31.32208633
-8.25792;113.19042;31.32377434
-8.25708;113.19042;31.32525253
-8.25458;113.18958;31.33616829
-8.24542;113.18792;31.36623001
-8.24208;113.18708;31.37837982
-8.23708;113.18625;31.39427185
-8.23708;113.18625;31.39427185
-8.21042;113.18042;31.48918533
-8.19875;113.17792;31.53047371
-8.19625;113.17792;31.53541756
-8.19542;113.17708;31.54327202
-8.19542;113.17708;31.54327202
-8.19458;113.17708;31.54465103
-8.19375;113.17708;31.54614067
-8.19292;113.17708;31.54804611
-8.19042;113.17625;31.55879021
-8.17542;113.17292;31.61258698
-8.17292;113.17292;31.61776733
-8.16792;113.17125;31.64047623
-8.15625;113.16875;31.68315887
-8.14708;113.16708;31.71577072
-8.14625;113.16708;31.71754646
-8.14375;113.16625;31.72873306
-8.26042;113.19208;31.30657578
-8.25958;113.19125;31.31420708
-8.25875;113.19125;31.31554413
-8.25792;113.19125;31.31750298
-8.25708;113.19125;31.3189621
-8.25542;113.19042;31.32817268
-8.25458;113.19042;31.32985497
-8.24708;113.18875;31.35681534
-8.23708;113.18708;31.38816643
-8.23625;113.18708;31.38950157
-8.21958;113.18292;31.45198059
-8.19542;113.17792;31.53664207
-8.19458;113.17792;31.53843689
-8.19458;113.17792;31.53843689
-8.19375;113.17792;31.5399971
-8.19292;113.17792;31.54154396
-8.19208;113.17708;31.5493679
-8.19208;113.17708;31.5493679
-8.19042;113.17708;31.55247688
-8.17292;113.17292;31.61776733
-8.17292;113.17292;31.61776733
-8.16708;113.17208;31.63551903
-8.15958;113.17042;31.66300774
-8.15875;113.17042;31.66489792
-8.15792;113.17042;31.66710663
-8.14375;113.16708;31.72234726
-8.14208;113.16625;31.7319622
-8.25625;113.19125;31.3203373
-8.25542;113.19125;31.32196236
-8.23708;113.18708;31.38816643
-8.23625;113.18708;31.38950157
-8.23375;113.18708;31.39444733
-8.22792;113.18542;31.41785431
-8.19375;113.17875;31.53343391
-8.19375;113.17875;31.53343391
-8.19292;113.17792;31.54154396
-8.19208;113.17792;31.54299927
-8.19042;113.17792;31.5455761
-8.16708;113.17292;31.62905312
-8.15958;113.17125;31.65653419
-8.15875;113.17125;31.65847015
-8.15792;113.17042;31.66710663
-8.15708;113.17042;31.66892433
-8.14708;113.16792;31.70821381
-8.25708;113.19208;31.31278038
-8.25625;113.19208;31.31408691
-8.23708;113.18792;31.38180161
-8.23708;113.18792;31.38180161
-8.21542;113.18375;31.45334435
-8.21208;113.18292;31.46619797
-8.19458;113.17958;31.52562141
-8.19375;113.17958;31.52701187
-8.19208;113.17875;31.53668976
-8.19125;113.17875;31.53838539
-8.15958;113.17208;31.65042496
-8.15958;113.17208;31.65042496
-8.15708;113.17125;31.66270828
-8.15708;113.17125;31.66270828
-8.14708;113.16875;31.70213699
-8.14708;113.16875;31.70213699
-8.14458;113.16875;31.70691299
-8.14375;113.16792;31.71492958
-8.23708;113.18875;31.37535286
-8.23708;113.18875;31.37535286
-8.23625;113.18875;31.37680244
-8.23458;113.18792;31.38639641
-8.21542;113.18458;31.44680595
-8.21208;113.18375;31.46013069
-8.21208;113.18375;31.46013069
-8.19458;113.17958;31.52562141
-8.19375;113.17958;31.52701187
-8.19125;113.17958;31.53213501
-8.19042;113.17958;31.53349876
-8.19042;113.17875;31.53977585
-8.18958;113.17875;31.54126549
-8.16792;113.17458;31.61505508
-8.15958;113.17292;31.64413071
-8.15792;113.17208;31.65446663
-8.15708;113.17208;31.65623093
-8.14708;113.16958;31.69584846
-8.14458;113.16958;31.70101357
-8.14375;113.16875;31.70866585
-8.23708;113.18958;31.3690033
-8.23625;113.18958;31.37046242
-8.22542;113.18708;31.4097271
-8.22458;113.18708;31.41101265
