Lat;Lon;LOS_DES
-8.20542;113.06875;-3.4843
-8.20458;113.06875;-4.3763
-8.20458;113.06875;-4.3763
-8.20375;113.06875;-4.0273
-8.20292;113.06875;-4.4927
-8.20208;113.06792;-4.2066
-8.19542;113.06708;-5.4546
-8.19458;113.06708;-4.6849
-8.18958;113.06625;-4.503
-8.18958;113.06625;-4.503
-8.18875;113.06625;-5.0649
-8.18458;113.06542;-4.7924
-8.18458;113.06542;-4.7924
-8.18375;113.06458;-4.6391
-8.18292;113.06458;-4.7111
-8.14875;113.05875;-4.2148
-8.13542;113.05625;-5.1159
-8.24208;113.07625;-4.3183
-8.22208;113.07208;-4.3961
-8.22125;113.07208;-4.0183
-8.20375;113.06958;-4.3366
-8.20292;113.06875;-4.4927
-8.18875;113.06625;-5.0649
-8.18542;113.06625;-3.9723
-8.18458;113.06625;-4.8423
-8.18375;113.06542;-4.8932
-8.18375;113.06542;-4.8932
-8.17375;113.06375;-4.7657
-8.17292;113.06375;-4.6414
-8.14875;113.05958;-4.5654
-8.13625;113.05708;-5.1723
-8.13542;113.05625;-5.1159
-8.12792;113.05542;-5.2833
-8.24208;113.07708;-4.0939
-8.20542;113.07042;-4.1932
-8.20458;113.07042;-3.7903
-8.20375;113.06958;-4.3366
-8.20375;113.06958;-4.3366
-8.18958;113.06708;-5.5236
-8.18542;113.06708;-4.9344
-8.18458;113.06625;-4.8423
-8.18375;113.06625;-4.913
-8.17375;113.06458;-4.7293
-8.17292;113.06458;-4.6673
-8.14958;113.06042;-4.5147
-8.12792;113.05542;-5.2833
-8.20542;113.07125;-3.7368
-8.20542;113.07125;-3.7368
-8.18625;113.06792;-5.0033
-8.18542;113.06708;-4.9344
-8.17458;113.06542;-5.7726
-8.17375;113.06542;-5.283
-8.14958;113.06042;-4.5147
-8.13625;113.05792;-4.9625
-8.13542;113.05792;-4.8459
-8.22958;113.07625;-4.4624
-8.22875;113.07625;-4.3729
-8.22792;113.07542;-4.5611
-8.22708;113.07542;-4.6789
-8.22625;113.07542;-4.747
-8.22042;113.07458;-4.5097
-8.21958;113.07458;-3.6907
-8.20708;113.07208;-3.6511
-8.19208;113.06958;-4.757
-8.18708;113.06875;-4.8826
-8.18708;113.06875;-4.8826
-8.18625;113.06792;-5.0033
-8.17458;113.06625;-4.9745
-8.17375;113.06625;-4.9372
-8.14958;113.06125;-4.8882
-8.14958;113.06125;-4.8882
-8.14042;113.05958;-4.9972
-8.13958;113.05958;-5.0332
-8.13708;113.05875;-4.9578
-8.13625;113.05875;-4.9478
-8.12792;113.05708;-4.9035
-8.12375;113.05625;-5.5835
-8.22958;113.07708;-4.3556
-8.22875;113.07625;-4.3729
-8.22792;113.07625;-4.4249
-8.22708;113.07625;-4.6239
-8.22708;113.07625;-4.6239
-8.20792;113.07292;-3.6189
-8.20208;113.07208;-3.925
-8.20125;113.07125;-4.3206
-8.19292;113.07042;-4.7889
-8.19208;113.07042;-4.5667
-8.18708;113.06875;-4.8826
-8.18708;113.06875;-4.8826
-8.18542;113.06875;-4.7953
-8.17708;113.06708;-4.7788
-8.17708;113.06708;-4.7788
-8.17625;113.06708;-4.6101
-8.17542;113.06708;-4.9303
-8.13625;113.05958;-5.0645
-8.22958;113.07708;-4.3556
-8.22958;113.07708;-4.3556
-8.22708;113.07708;-4.5361
-8.20125;113.07208;-4.1794
-8.20125;113.07208;-4.1794
-8.19375;113.07125;-4.8848
-8.18625;113.06958;-4.798
-8.18625;113.06958;-4.798
-8.17708;113.06792;-4.8975
-8.17625;113.06792;-5.7989
-8.14875;113.06292;-4.9418
-8.13625;113.06042;-4.9156
-8.25375;113.08292;-4.2919
-8.23125;113.07875;-4.1762
-8.23042;113.07792;-4.344
-8.19375;113.07208;-4.2668
-8.19375;113.07125;-4.8848
-8.18625;113.07042;-4.7163
-8.18625;113.07042;-4.7163
-8.18542;113.07042;-4.7742
-8.17792;113.06875;-4.8831
-8.17792;113.06875;-4.8831
-8.17708;113.06875;-4.8156
-8.14875;113.06375;-5.2702
-8.25292;113.08375;-4.6206
-8.24375;113.08125;-4.5076
-8.23208;113.07958;-4.3046
-8.23125;113.07958;-4.3538
-8.23042;113.07875;-4.8674
-8.21958;113.07708;-4.3937
-8.20792;113.07458;-4.0671
-8.20042;113.07375;-4.2172
-8.20042;113.07375;-4.2172
-8.19958;113.07375;-4.1781
-8.19458;113.07292;-4.2799
-8.19375;113.07208;-4.2668
-8.18625;113.07125;-4.9884
-8.18542;113.07125;-4.8273
-8.18542;113.07125;-4.8273
-8.17792;113.06958;-4.8282
-8.17792;113.06958;-4.8282
-8.23208;113.08042;-4.5703
-8.23208;113.08042;-4.5703
-8.23125;113.07958;-4.3538
-8.21958;113.07792;-4.4402
-8.20958;113.07625;-3.9099
-8.20125;113.07458;-4.1125
-8.20042;113.07458;-4.321
-8.19958;113.07458;-4.2964
-8.19958;113.07375;-4.1781
-8.19875;113.07375;-4.4018
-8.19792;113.07375;-4.6283
-8.19708;113.07375;-4.679
-8.19458;113.07292;-4.2799
-8.19458;113.07292;-4.2799
-8.19375;113.07292;-5.0032
-8.18708;113.07208;-4.9493
-8.18625;113.07208;-4.9582
-8.18542;113.07125;-4.8273
-8.18458;113.07125;-5.0671
-8.18375;113.07125;-4.8572
-8.18292;113.07125;-5.5723
-8.17875;113.07042;-5.047
-8.17792;113.07042;-5.027
-8.25125;113.08458;-4.1017
-8.25125;113.08458;-4.1017
-8.23292;113.08125;-4.5272
-8.23208;113.08125;-3.955
-8.21958;113.07875;-4.7662
-8.20208;113.07542;-4.0198
-8.20208;113.07542;-4.0198
-8.20125;113.07542;-4.5657
-8.20042;113.07458;-4.321
-8.19958;113.07458;-4.2964
-8.19875;113.07458;-5.2894
-8.19875;113.07458;-5.2894
-8.19792;113.07458;-4.5778
-8.19708;113.07458;-4.5887
-8.19625;113.07458;-3.8652
-8.19458;113.07375;-5.019
-8.18875;113.07292;-4.6123
-8.18875;113.07292;-4.6123
-8.18625;113.07292;-5.1577
-8.18625;113.07208;-4.9582
-8.18542;113.07208;-4.9437
-8.18458;113.07208;-5.0328
-8.18375;113.07208;-5.038
-8.18292;113.07208;-5.0322
-8.17875;113.07125;-5.174
-8.17792;113.07125;-5.0627
-8.23208;113.08125;-3.955
-8.21875;113.07875;-4.506
-8.21875;113.07875;-4.506
-8.21708;113.07875;-4.378
-8.21625;113.07875;-4.6042
-8.21625;113.07875;-4.6042
-8.20292;113.07625;-3.9672
-8.20208;113.07625;-4.0222
-8.20125;113.07625;-4.3266
-8.20125;113.07542;-4.5657
-8.19792;113.07542;-4.1278
-8.19708;113.07542;-4.4227
-8.19542;113.07458;-4.413
-8.19458;113.07458;-3.65
-8.19375;113.07458;-3.7559
-8.19292;113.07458;-4.861
-8.18875;113.07375;-5.0462
-8.18875;113.07375;-5.0462
-8.18708;113.07292;-4.9535
-8.18625;113.07292;-5.1577
-8.18625;113.07292;-5.1577
-8.18542;113.07292;-5.0962
-8.18458;113.07292;-6.6511
-8.18375;113.07292;-6.2653
-8.17875;113.07208;-5.1249
-8.23458;113.08292;-4.2295
-8.23375;113.08292;-4.5447
-8.22292;113.08042;-4.2347
-8.22292;113.08042;-4.2347
-8.21958;113.07958;-4.9322
-8.21875;113.07958;-4.5392
-8.21792;113.07958;-4.0271
-8.21792;113.07958;-4.0271
-8.21708;113.07958;-4.1986
-8.21625;113.07958;-4.4889
-8.20292;113.07708;-4.0383
-8.19292;113.07542;-4.8613
-8.19292;113.07458;-4.861
-8.19042;113.07458;-4.9677
-8.18875;113.07458;-4.9349
-8.18792;113.07458;-5.0004
-8.18792;113.07375;-4.8374
-8.18625;113.07375;-4.9962
-8.18542;113.07375;-5.1989
-8.18542;113.07375;-5.1989
-8.18042;113.07292;-5.0129
-8.18042;113.07292;-5.0129
-8.17958;113.07292;-5.0053
-8.17875;113.07292;-4.9259
-8.14875;113.06708;-4.6301
-8.14792;113.06708;-4.7771
-8.12958;113.06292;-4.8156
-8.23458;113.08375;-4.3858
-8.23458;113.08375;-4.3858
-8.22458;113.08125;-4.7204
-8.21958;113.08042;-5.0888
-8.21958;113.08042;-5.0888
-8.21875;113.08042;-4.6972
-8.21792;113.08042;-4.2932
-8.21708;113.08042;-4.8516
-8.21708;113.08042;-4.8516
-8.21042;113.07875;-3.9959
-8.20958;113.07875;-3.7804
-8.19292;113.07542;-4.8613
-8.19208;113.07542;-4.6839
-8.19125;113.07542;-4.7522
-8.19042;113.07542;-5.1769
-8.18875;113.07542;-4.9865
-8.18792;113.07458;-5.0004
-8.18708;113.07458;-5.031
-8.18708;113.07458;-5.031
-8.18625;113.07458;-5.4288
-8.18542;113.07458;-5.1371
-8.18458;113.07458;-4.7702
-8.18042;113.07375;-5.6555
-8.15292;113.06792;-4.5601
-8.15208;113.06792;-4.6709
-8.15208;113.06792;-4.6709
-8.14958;113.06792;-4.7428
-8.14792;113.06708;-4.7771
-8.14708;113.06708;-4.9661
-8.12458;113.06292;-5.5263
-8.23542;113.08458;-4.3612
-8.22042;113.08125;-4.5341
-8.21875;113.08125;-4.6869
-8.21792;113.08125;-5.0025
-8.21708;113.08125;-4.5479
-8.21125;113.07958;-3.7362
-8.21042;113.07958;-3.4307
-8.19375;113.07625;-4.5923
-8.19292;113.07625;-4.9335
-8.19125;113.07625;-4.8859
-8.18875;113.07542;-4.9865
-8.18875;113.07542;-4.9865
-8.18792;113.07542;-5.0797
-8.18708;113.07542;-4.8628
-8.18625;113.07542;-5.4182
-8.18542;113.07542;-5.25
-8.18458;113.07458;-4.7702
-8.18208;113.07458;-5.1153
-8.15292;113.06875;-4.7385
-8.15208;113.06875;-4.9307
-8.14958;113.06792;-4.7428
-8.14958;113.06792;-4.7428
-8.14875;113.06792;-4.7992
-8.14792;113.06792;-5.0299
-8.12792;113.06458;-5.3198
-8.12625;113.06375;-5.0725
-8.12542;113.06375;-5.3725
-8.12458;113.06375;-5.2223
-8.24208;113.08625;-4.486
-8.24125;113.08625;-4.5303
-8.24125;113.08625;-4.5303
-8.23625;113.08542;-4.4189
-8.23625;113.08542;-4.4189
-8.23542;113.08458;-4.3612
-8.22042;113.08208;-4.2454
-8.21875;113.08208;-4.3467
-8.21875;113.08208;-4.3467
-8.21792;113.08208;-4.4326
-8.21708;113.08125;-4.5479
-8.21042;113.08042;-3.9627
-8.19375;113.07708;-4.537
-8.19292;113.07708;-4.8354
-8.19208;113.07708;-4.9957
-8.19042;113.07625;-4.914
-8.18958;113.07625;-5.1398
-8.18875;113.07625;-4.9413
-8.18792;113.07625;-5.0825
-8.18708;113.07625;-4.7445
-8.18375;113.07542;-5.2498
-8.18375;113.07542;-5.2498
-8.18208;113.07542;-6.0551
-8.15292;113.06958;-4.685
-8.15042;113.06875;-4.5761
-8.14958;113.06875;-4.8918
-8.14875;113.06875;-4.7586
-8.14792;113.06875;-4.8735
-8.14542;113.06792;-4.4626
-8.12792;113.06458;-5.3198
-8.12542;113.06458;-5.1744
-8.12458;113.06458;-5.2072
-8.24125;113.08708;-4.7645
-8.24042;113.08708;-4.9631
-8.24042;113.08625;-4.8982
-8.23958;113.08625;-4.0906
-8.23708;113.08625;-4.2118
-8.23625;113.08625;-4.18
-8.23542;113.08542;-4.1417
-8.23542;113.08542;-4.1417
-8.22708;113.08375;-4.4821
-8.22625;113.08375;-4.8094
-8.22208;113.08292;-4.3014
-8.22042;113.08292;-4.5284
-8.22042;113.08292;-4.5284
-8.21958;113.08292;-4.9125
-8.21792;113.08208;-4.4326
-8.21792;113.08208;-4.4326
-8.21708;113.08208;-4.5661
-8.21042;113.08125;-4.2297
-8.21042;113.08125;-4.2297
-8.19292;113.07792;-4.9195
-8.19292;113.07792;-4.9195
-8.19208;113.07792;-4.7263
-8.19125;113.07792;-4.8477
-8.18958;113.07708;-4.9706
-8.18875;113.07708;-4.7438
-8.18792;113.07708;-4.8505
-8.18792;113.07708;-4.8505
-8.18375;113.07625;-4.9733
-8.18292;113.07625;-5.0531
-8.15292;113.07042;-4.7819
-8.15292;113.07042;-4.7819
-8.15042;113.06958;-5.5897
-8.14958;113.06958;-4.7438
-8.14625;113.06875;-4.3846
-8.14542;113.06875;-4.4822
-8.14542;113.06875;-4.4822
-8.12542;113.06542;-4.7431
-8.12542;113.06458;-5.1744
-8.24125;113.08792;-4.3272
-8.23958;113.08708;-4.3709
-8.23958;113.08708;-4.3709
-8.23792;113.08708;-4.3753
-8.23708;113.08708;-4.3855
-8.23708;113.08625;-4.2118
-8.23625;113.08625;-4.18
-8.23542;113.08625;-4.1299
-8.23458;113.08625;-4.1287
-8.22708;113.08458;-4.1989
-8.22375;113.08458;-4.2318
-8.22125;113.08375;-4.6349
-8.22042;113.08375;-4.5688
-8.21958;113.08375;-4.6081
-8.21875;113.08292;-4.2416
-8.21792;113.08292;-4.4945
-8.21708;113.08292;-4.5738
-8.21125;113.08208;-4.0509
-8.21042;113.08208;-4.4403
-8.19375;113.07875;-4.9182
-8.19292;113.07875;-4.5861
-8.19208;113.07875;-4.9259
-8.19208;113.07875;-4.9259
-8.19125;113.07792;-4.8477
-8.19042;113.07792;-4.8844
-8.18958;113.07792;-4.6151
-8.18958;113.07792;-4.6151
-8.18875;113.07792;-4.0878
-8.15292;113.07125;-4.669
-8.15208;113.07125;-5.3334
-8.14375;113.06958;-5.0024
-8.14292;113.06875;-4.7971
-8.13875;113.06792;-4.7465
-8.12542;113.06542;-4.7431
-8.24125;113.08792;-4.3272
-8.24042;113.08792;-4.8093
-8.23958;113.08792;-4.4804
-8.23958;113.08792;-4.4804
-8.23792;113.08792;-4.43
-8.23542;113.08708;-3.9973
-8.22708;113.08542;-3.9712
-8.22708;113.08542;-3.9712
-8.22625;113.08542;-4.6646
-8.22375;113.08458;-4.2318
-8.21875;113.08375;-4.6966
-8.21792;113.08375;-4.5525
-8.21708;113.08375;-4.4612
-8.21208;113.08292;-4.4137
-8.19292;113.07958;-4.8692
-8.19208;113.07875;-4.9259
-8.19208;113.07875;-4.9259
-8.19042;113.07875;-4.7457
-8.18958;113.07875;-4.5804
-8.15042;113.07125;-4.5259
-8.14958;113.07125;-4.8601
-8.14958;113.07125;-4.8601
-8.14375;113.06958;-5.0024
-8.24125;113.08875;-3.4703
-8.24125;113.08875;-3.4703
-8.23958;113.08875;-4.4618
-8.23875;113.08875;-4.8004
-8.23875;113.08875;-4.8004
-8.23792;113.08792;-4.43
-8.23708;113.08792;-4.3651
-8.22625;113.08625;-4.4055
-8.22208;113.08542;-5.0908
-8.22125;113.08542;-4.7319
-8.22125;113.08542;-4.7319
-8.22042;113.08542;-4.751
-8.21958;113.08458;-4.739
-8.21875;113.08458;-4.433
-8.21875;113.08458;-4.433
-8.21792;113.08458;-4.5851
-8.21708;113.08458;-4.6315
-8.21292;113.08375;-4.4864
-8.20958;113.08292;-4.3984
-8.19542;113.08042;-4.614
-8.19375;113.08042;-4.805
-8.19292;113.07958;-4.8692
-8.15042;113.07208;-4.7203
-8.14958;113.07208;-4.5487
-8.13375;113.06875;-4.2035
-8.13375;113.06875;-4.2035
-8.23958;113.08958;-4.2915
-8.23875;113.08958;-4.9672
-8.23792;113.08875;-4.6274
-8.23792;113.08875;-4.6274
-8.22542;113.08708;-4.2671
-8.22292;113.08625;-4.9029
-8.22042;113.08542;-4.751
-8.21958;113.08542;-4.5014
-8.21875;113.08542;-4.6883
-8.21708;113.08542;-4.6816
-8.21458;113.08458;-4.3261
-8.19542;113.08125;-4.6617
-8.19458;113.08125;-4.4581
-8.19375;113.08125;-4.8935
-8.19292;113.08042;-4.6012
-8.15375;113.07292;-4.5711
-8.15292;113.07292;-5.0073
-8.15042;113.07292;-4.4475
-8.14958;113.07208;-4.5487
-8.12542;113.06792;-5.2006
-8.12458;113.06792;-5.5556
-8.23958;113.08958;-4.2915
-8.23875;113.08958;-4.9672
-8.22458;113.08708;-4.6582
-8.21875;113.08625;-5.3179
-8.21708;113.08542;-4.6816
-8.19708;113.08208;-4.9018
-8.19625;113.08208;-4.7084
-8.19542;113.08208;-4.9555
-8.19458;113.08208;-4.6378
-8.19458;113.08125;-4.4581
-8.15375;113.07375;-4.6703
-8.15292;113.07375;-4.5929
-8.14958;113.07292;-4.7342
-8.14875;113.07292;-4.7558
-8.12542;113.06875;-5.5194
-8.12542;113.06875;-5.5194
-8.12458;113.06875;-5.6508
-8.12375;113.06792;-5.9866
-8.22458;113.08792;-4.4662
-8.22375;113.08792;-4.6046
-8.22208;113.08792;-6.8198
-8.21625;113.08625;-4.5161
-8.19792;113.08292;-4.7378
-8.19708;113.08292;-4.4966
-8.19708;113.08292;-4.4966
-8.19625;113.08292;-4.4971
-8.19542;113.08292;-5.3339
-8.19458;113.08208;-4.6378
-8.15375;113.07458;-4.3293
-8.15292;113.07458;-4.8844
-8.14958;113.07375;-4.3847
-8.14958;113.07375;-4.3847
-8.21625;113.08708;-4.8635
-8.19792;113.08375;-4.6424
-8.19708;113.08375;-4.6063
-8.19542;113.08292;-5.3339
-8.15375;113.07542;-4.4565
-8.15375;113.07542;-4.4565
-8.14958;113.07458;-4.5766
-8.22208;113.08875;-4.4469
-8.22042;113.08875;-4.8558
-8.22042;113.08875;-4.8558
-8.21708;113.08792;-3.9621
-8.21625;113.08792;-3.9332
-8.19792;113.08458;-4.5337
-8.19792;113.08458;-4.5337
-8.19708;113.08458;-4.5149
-8.19625;113.08375;-4.7686
-8.19542;113.08375;-3.1308
-8.16708;113.07875;-4.7174
-8.16625;113.07875;-5.061
-8.16542;113.07875;-4.2731
-8.15042;113.07542;-4.5633
-8.15042;113.07542;-4.5633
-8.23792;113.09292;-4.7544
-8.23708;113.09208;-4.8846
-8.22292;113.08958;-4.4008
-8.22208;113.08958;-4.5903
-8.22125;113.08958;-4.9511
-8.19958;113.08542;-4.448
-8.19875;113.08542;-4.4783
-8.19792;113.08542;-4.7646
-8.19792;113.08542;-4.7646
-8.19708;113.08458;-4.5149
-8.19625;113.08458;-4.5161
-8.16708;113.07958;-4.3562
-8.16542;113.07875;-4.2731
-8.15042;113.07625;-4.6432
-8.15042;113.07625;-4.6432
-8.13542;113.07292;-5.7869
-8.23875;113.09375;-5.2866
-8.23792;113.09292;-4.7544
-8.23708;113.09292;-4.6715
-8.23625;113.09292;-5.0347
-8.22208;113.09042;-4.9837
-8.22208;113.09042;-4.9837
-8.22125;113.09042;-4.5705
-8.21542;113.08875;-4.3564
-8.21458;113.08875;-4.6137
-8.19958;113.08625;-4.8244
-8.19958;113.08625;-4.8244
-8.19875;113.08625;-4.2152
-8.19792;113.08542;-4.7646
-8.19708;113.08542;-5.1606
-8.19708;113.08542;-5.1606
-8.16542;113.07958;-4.3707
-8.16458;113.07958;-4.3279
-8.16458;113.07958;-4.3279
-8.15042;113.07708;-4.4625
-8.23875;113.09458;-5.0787
-8.23875;113.09375;-5.2866
-8.23625;113.09375;-5.0189
-8.22125;113.09125;-4.7698
-8.22125;113.09042;-4.5705
-8.21542;113.08958;-4.6819
-8.20625;113.08792;-3.9778
-8.20042;113.08708;-4.1652
-8.15125;113.07792;-4.4832
-8.15042;113.07708;-4.4625
-8.12625;113.07292;-5.2564
-8.12625;113.07292;-5.2564
-8.23792;113.09458;-4.309
-8.23792;113.09458;-4.309
-8.23708;113.09458;-4.6019
-8.23625;113.09458;-4.7072
-8.23292;113.09375;-4.4215
-8.23292;113.09375;-4.4215
-8.23208;113.09375;-4.3101
-8.22208;113.09208;-4.6965
-8.22125;113.09125;-4.7698
-8.21458;113.09042;-4.3719
-8.21375;113.09042;-4.727
-8.20208;113.08792;-4.4292
-8.20125;113.08792;-4.0719
-8.16292;113.08042;-5.5012
-8.16292;113.08042;-5.5012
-8.15875;113.07958;-4.522
-8.15875;113.07958;-4.522
-8.15208;113.07875;-4.8123
-8.15125;113.07792;-4.4832
-8.15125;113.07792;-4.4832
-8.13625;113.07542;-4.8325
-8.12625;113.07375;-5.1766
-8.12625;113.07375;-5.1766
-8.22208;113.09208;-4.6965
-8.22125;113.09208;-5.0735
-8.20125;113.08875;-4.9521
-8.15958;113.08042;-4.6049
-8.15875;113.08042;-4.6204
-8.15292;113.07958;-4.3992
-8.15208;113.07875;-4.8123
-8.15125;113.07875;-4.3713
-8.15042;113.07875;-4.4538
-8.13708;113.07625;-4.6414
-8.13625;113.07625;-4.4325
-8.12625;113.07458;-5.0815
-8.23625;113.09542;-4.3148
-8.23542;113.09542;-4.2114
-8.22125;113.09292;-4.3145
-8.21375;113.09125;-4.6619
-8.21292;113.09125;-4.6013
-8.21208;113.09125;-4.8603
-8.20208;113.08958;-4.5153
-8.20125;113.08958;-5.409
-8.15958;113.08125;-4.7188
-8.15958;113.08125;-4.7188
-8.15875;113.08125;-4.6389
-8.15792;113.08125;-4.6484
-8.13708;113.07708;-4.9628
-8.12708;113.07458;-4.6103
-8.12625;113.07458;-5.0815
-8.12542;113.07458;-5.3064
-8.23542;113.09625;-4.6177
-8.23458;113.09625;-4.6037
-8.21375;113.09208;-4.7039
-8.21375;113.09208;-4.7039
-8.21292;113.09208;-4.7668
-8.21208;113.09208;-4.4284
-8.21125;113.09208;-5.1211
-8.20292;113.09042;-4.5945
-8.20208;113.09042;-4.4417
-8.15958;113.08208;-4.4322
-8.15875;113.08208;-4.3316
-8.15875;113.08208;-4.3316
-8.15792;113.08125;-4.6484
-8.15458;113.08125;-4.4596
-8.15375;113.08125;-4.3856
-8.15292;113.08042;-4.6412
-8.12708;113.07542;-4.4424
-8.12625;113.07542;-4.9768
-8.12542;113.07542;-4.8568
-8.23875;113.09792;-4.7451
-8.23792;113.09792;-4.6861
-8.23792;113.09792;-4.6861
-8.23542;113.09708;-5.1653
-8.23542;113.09708;-5.1653
-8.23458;113.09708;-4.581
-8.22042;113.09458;-5.442
-8.21375;113.09292;-4.5915
-8.21292;113.09292;-5.0961
-8.21292;113.09292;-5.0961
-8.21208;113.09292;-4.4746
-8.21042;113.09208;-4.7348
-8.21042;113.09208;-4.7348
-8.20542;113.09125;-4.8377
-8.20542;113.09125;-4.8377
-8.20458;113.09125;-4.5704
-8.20292;113.09125;-4.7569
-8.20208;113.09042;-4.4417
-8.15542;113.08208;-4.5014
-8.15458;113.08208;-4.9217
-8.15375;113.08125;-4.3856
-8.15375;113.08125;-4.3856
-8.13708;113.07875;-4.6024
-8.13375;113.07792;-3.7684
-8.12625;113.07625;-4.7828
-8.23875;113.09875;-4.5829
-8.23792;113.09792;-4.6861
-8.23458;113.09792;-4.3883
-8.23375;113.09708;-4.6381
-8.23292;113.09708;-5.223
-8.23292;113.09708;-5.223
-8.22042;113.09458;-5.442
-8.21292;113.09375;-4.2486
-8.21292;113.09375;-4.2486
-8.21208;113.09375;-5.108
-8.20792;113.09292;-4.8044
-8.20708;113.09208;-3.8802
-8.20625;113.09208;-4.6467
-8.20542;113.09208;-4.5595
-8.20542;113.09208;-4.5595
-8.20458;113.09208;-4.7785
-8.20375;113.09208;-4.4432
-8.15542;113.08208;-4.5014
-8.15292;113.08208;-4.4983
-8.15292;113.08208;-4.4983
-8.12792;113.07708;-3.8247
-8.12792;113.07708;-3.8247
-8.12708;113.07708;-5.0175
-8.12625;113.07708;-4.8649
-8.12542;113.07708;-3.2085
-8.23875;113.09875;-4.5829
-8.23792;113.09875;-4.2289
-8.23292;113.09792;-4.5856
-8.23208;113.09792;-4.5519
-8.21958;113.09542;-4.9269
-8.21792;113.09542;-5.001
-8.21458;113.09458;-5.1848
-8.21458;113.09458;-5.1848
-8.21292;113.09458;-4.138
-8.21208;113.09375;-5.108
-8.21208;113.09375;-5.108
-8.20792;113.09292;-4.8044
-8.20708;113.09292;-5.023
-8.20708;113.09292;-5.023
-8.20625;113.09292;-4.7747
-8.20542;113.09292;-4.753
-8.20458;113.09292;-4.8951
-8.20458;113.09292;-4.8951
-8.15542;113.08292;-4.3886
-8.15375;113.08292;-4.3203
-8.15292;113.08292;-4.2808
-8.12875;113.07792;-4.3935
-8.12792;113.07792;-5.4474
-8.12625;113.07792;-4.3033
-8.12542;113.07792;-4.4455
-8.23875;113.09958;-4.7262
-8.23875;113.09958;-4.7262
-8.22042;113.09625;-4.8184
-8.21958;113.09625;-4.8526
-8.21875;113.09625;-5.4668
-8.21625;113.09542;-5.1817
-8.21625;113.09542;-5.1817
-8.21208;113.09458;-4.6689
-8.20875;113.09458;-5.1512
-8.20875;113.09375;-5.3231
-8.20792;113.09375;-4.7796
-8.20708;113.09375;-4.466
-8.20625;113.09375;-4.7769
-8.20542;113.09375;-4.7766
-8.15458;113.08375;-4.3907
-8.15375;113.08375;-4.6302
-8.13792;113.08042;-4.7555
-8.13708;113.08042;-4.3167
-8.12875;113.07875;-5.0401
-8.12708;113.07875;-4.2695
-8.12625;113.07875;-4.6942
-8.23792;113.10042;-4.4267
-8.22042;113.09708;-4.6575
-8.21958;113.09708;-4.7226
-8.21875;113.09708;-4.8321
-8.21875;113.09708;-4.8321
-8.21792;113.09625;-5.1274
-8.21125;113.09542;-4.8086
-8.20875;113.09458;-5.1512
-8.20875;113.09458;-5.1512
-8.20792;113.09458;-5.3666
-8.20708;113.09458;-4.783
-8.20625;113.09458;-4.7819
-8.15458;113.08458;-4.5066
-8.13792;113.08125;-4.2455
-8.23042;113.09958;-5.0591
-8.22458;113.09875;-5.0719
-8.22375;113.09875;-5.0579
-8.22292;113.09792;-4.5441
-8.22208;113.09792;-4.563
-8.22125;113.09792;-5.274
-8.22042;113.09792;-5.0601
-8.22042;113.09792;-5.0601
-8.21958;113.09792;-5.3515
-8.21875;113.09708;-4.8321
-8.21792;113.09708;-5.429
-8.21792;113.09708;-5.429
-8.21125;113.09625;-4.7423
-8.21042;113.09625;-4.7148
-8.20875;113.09542;-5.0253
-8.20792;113.09542;-5.2487
-8.20792;113.09542;-5.2487
-8.20708;113.09542;-5.103
-8.15708;113.08542;-4.2256
-8.15458;113.08542;-4.2932
-8.14042;113.08292;-4.6185
-8.23042;113.10042;-4.5979
-8.22792;113.09958;-4.7733
-8.22708;113.09958;-4.5978
-8.22708;113.09958;-4.5978
-8.22542;113.09958;-4.8916
-8.22458;113.09958;-4.8882
-8.22375;113.09875;-5.0579
-8.22292;113.09875;-4.7682
-8.22208;113.09875;-5.2021
-8.22208;113.09875;-5.2021
-8.22125;113.09875;-4.9397
-8.21958;113.09792;-5.3515
-8.21875;113.09792;-5.1531
-8.21792;113.09792;-4.8166
-8.21708;113.09792;-4.7245
-8.21125;113.09708;-5.879
